16	46308541
16	51972641
16	53342923
16	54097680
16	56538727
16	56804389
16	56906353
16	56906536
16	56956435
16	58828918
16	60561606
16	69524477
16	69524897
16	69548814
16	69757465
16	70707725
16	70812305
16	70928106
16	71739965
16	71862751
16	71866711
16	72031184
16	72149830
16	78426751
17	1385526
17	12134435
17	24880660
17	31519924
17	59117458
17	81697700
17	94646831
17	94647164
17	95256383
18	16455880
18	16470843
18	16472346
18	16548359
18	17941043
18	17950295
18	32177231
19	530294
19	794876
19	824960
19	837425
19	2121957
19	2700026
19	3671751
19	3856125
19	4423404
19	4431948
19	4462425
19	5753276
19	6996089
19	7378513
19	9099185
19	9475906
19	12706902
19	14326184
19	14383900
19	15319189
19	15991141
19	16327238
19	16753953
19	16895287
19	20569015
19	22582393
19	34995050
19	35251367
19	35527598
19	36706896
19	36707014
19	36707061
19	38875573
19	40080228
19	40086459
19	40224123
19	40866689
19	40866881
19	41823162
19	41823308
19	41826999
19	42012568
19	42147698
19	42147711
19	42151310
19	44489302
19	45851413
19	46495952
19	47389315
